# congenital adrenal hyperplasia デモ用の候補リスト（1000 遺伝子）— メカニズム形式（any of these steps）の検証用
# 作成 2026-09-15。順序は下の構成の順（段階 0 以降は並びに依存しない）。
#   1. 正解 3: CYP21A2（原因、Open Targets 0.853・遺伝学 0.96）、
#      CRHR1（crinecerfont、ChEMBL CHEMBL291657 CRF1 受容体拮抗薬、NCT04490915）、
#      MC2R（atumelnant、NCT05907291 の登録に「MC2R antagonist」）
#   2. 別の病型の原因 6: CYP11B1, CYP17A1, POR, STAR, HSD3B2, CYP11A1（Open Targets 遺伝学 0.77〜0.95）
#   3. メカニズム関連 10（UniProt 機能で確認）
#      フィードバック: NR3C1, CRH, POMC ／ ACTH 受容体の補助: MRAP ／ アンドロゲン合成: HSD17B3, AKR1C3
#      アンドロゲン作用: AR, SRD5A2 ／ アルドステロン: CYP11B2, NR3C2
#   4. 同族デコイ 50: CYP 系のうちステロイド合成の 6 個を除き、Open Targets（MONDO_0018479）< 0.1
#   5. Open Targets 関連スコア上位 100（候補表に無い TNXA は除外）
#   ここまで重複を除いて 152 件。残り 848 件は genelist01_all.txt から seed=0 で無作為に補充。
# 形式: 記号<TAB>HGNC正式名<TAB>UniProt推奨タンパク質名<TAB>遺伝子記号の別名（UniProt Gene Names、カンマ区切り、最大4）
GLOD5		Glyoxalase domain-containing protein 5	
AQP12B		Putative aquaporin-12B	INSSA3
ZSCAN32		Zinc finger and SCAN domain-containing protein 32	ZNF434,HCCS5
SLC51B		Organic solute transporter subunit beta	OSTB
AWAT2		Acyl-CoA wax alcohol acyltransferase 2	DC4,DGAT2L4,MFAT,WS
CAPN1		Calpain-1 catalytic subunit	CANPL1,PIG30
IL23A		Interleukin-23 subunit alpha	SGRF
GNRH2		Progonadoliberin-2	
FAM50A		Protein FAM50A	DXS9928E,HXC26,XAP5
XKR4		XK-related protein 4	XRG4
TBKBP1		TANK-binding kinase 1-binding protein 1	SINTBAD
H4C2		Histone H4	H4C1,H4FA,HIST1H4A;,H4FI
RSAD1		Radical S-adenosyl methionine domain-containing protein 1, mitochondrial	
LRRC45		Leucine-rich repeat-containing protein 45	
AMTN		Amelotin	
TRIM37		E3 ubiquitin-protein ligase TRIM37	MUL,POB1
FCRL2		Fc receptor-like protein 2	FCRH2,IFGP4,IRTA4,SPAP1
CEP85		Centrosomal protein of 85 kDa	CCDC21
SLC13A3		Na(+)/dicarboxylate cotransporter 3	NADC3,SDCT2
ADGRL1		Adhesion G protein-coupled receptor L1	LEC2,LPHN1
OTX1		Homeobox protein OTX1	
ZNF516		Zinc finger protein 516	
SNX3		Sorting nexin-3	
ARID3A		AT-rich interactive domain-containing protein 3A	DRIL1,DRIL3,DRX,E2FBP1
VWA1		von Willebrand factor A domain-containing protein 1	
IGF1		Insulin-like growth factor 1	IBP1,IGF-1
FAAP20		Fanconi anemia core complex-associated protein 20	C1orf86,FP7162
MRPL44		Large ribosomal subunit protein mL44	
OR56A1		Olfactory receptor 56A1	
PHLPP1		PH domain leucine-rich repeat-containing protein phosphatase 1	PHLPP,PLEKHE1,SCOP
IDH3G		Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial	
LHX3		LIM/homeobox protein Lhx3	
DBNDD1		Dysbindin domain-containing protein 1	
TMEM17		Transmembrane protein 17	
EVI2A		Protein EVI2A	EVDA,EVI2
IKZF2		Zinc finger protein Helios	HELIOS,ZNFN1A2
UBE2L3		Ubiquitin-conjugating enzyme E2 L3	UBCE7,UBCH7
ABHD14B		Putative protein-lysine deacylase ABHD14B	CIB
LPAR2		Lysophosphatidic acid receptor 2	EDG4,LPA2
CCNT1		Cyclin-T1	
LPAR6		Lysophosphatidic acid receptor 6	P2RY5
CPB1		Carboxypeptidase B	CPB,PCPB
PI4K2B		Phosphatidylinositol 4-kinase type 2-beta	
POGLUT2		Protein O-glucosyltransferase 2	EP58,KDELC1
SMG9		Nonsense-mediated mRNA decay factor SMG9	C19orf61
FUCA1		Tissue alpha-L-fucosidase	Nbla10230
MINDY2		Ubiquitin carboxyl-terminal hydrolase MINDY-2	FAM63B
NOTUM		Palmitoleoyl-protein carboxylesterase NOTUM	
TBC1D3K		TBC1 domain family member 3K	
DISC1		Disrupted in schizophrenia 1 protein	
ZNF629		Zinc finger protein 629	ZNF65
FCRLA		Fc receptor-like A	FCRL,FCRL1,FCRLM1,FCRX
CFAP119		Cilia- and flagella-associated protein 119	C16orf93,CCDC189
GPRASP3		G protein-coupled receptor associated sorting protein 3	BHLHB9
GNPNAT1		Glucosamine 6-phosphate N-acetyltransferase	GNA1
DCAF11		DDB1- and CUL4-associated factor 11	WDR23,GL014
TNIP3		TNFAIP3-interacting protein 3	ABIN3,LIND
PROCR		Endothelial protein C receptor	EPCR
PRIMA1		Proline-rich membrane anchor 1	
H2AC16		Histone H2A type 1	H2AC11,H2AFP,HIST1H2AG;,H2AC13
TSPAN15		Tetraspanin-15	NET7,TM4SF15
VWA8		von Willebrand factor A domain-containing protein 8	
SLC68A1		Solute carrier family 68 member 1	C10orf77,MFSD13A,TMEM180
CADPS2		Calcium-dependent secretion activator 2	CAPS2
LMOD2		Leiomodin-2	
PNRC2		Proline-rich nuclear receptor coactivator 2	
CPA4		Carboxypeptidase A4	CPA3
KRTAP4-9		Keratin-associated protein 4-9	KAP4.9,KRTAP4.9
TENT5D		Terminal nucleotidyltransferase 5D	FAM46D
MDGA1		MAM domain-containing glycosylphosphatidylinositol anchor protein 1	MAMDC3
CREM		cAMP-responsive element modulator	
PURA		Transcriptional activator protein Pur-alpha	PUR1
CLDN17		Claudin-17	
E2F3		Transcription factor E2F3	
TMA16		Translation machinery-associated protein 16	C4orf43
RGCC		Regulator of cell cycle RGCC	C13orf15,RGC32
UFC1		Ubiquitin-fold modifier-conjugating enzyme 1	
OR6C3		Olfactory receptor 6C3	
SLC35F4		Solute carrier family 35 member F4	C14orf36
SLC29A3		Equilibrative nucleoside transporter 3	ENT3
FRG2C		Protein FRG2-like-2	
MRPL27		Large ribosomal subunit protein bL27m	
RAD54B		DNA repair and recombination protein RAD54B	
ZFX		Zinc finger X-chromosomal protein	
GNB2		Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2	
HABP2		Factor VII-activating protease	HGFAL
RALGDS		Ral guanine nucleotide dissociation stimulator	RGF
PRPF39		Pre-mRNA-processing factor 39	
TAPBPL		Tapasin-related protein	
TAS2R19		Taste receptor type 2 member 19	TAS2R23,TAS2R48
MEF2B		Myocyte-specific enhancer factor 2B	XMEF2
PTPRN2		Receptor-type tyrosine-protein phosphatase N2	
SMG6		Telomerase-binding protein EST1A	C17orf31,EST1A
CTDSP1		Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1	NIF3,NLIIF,SCP1
FAM9B		Protein FAM9B	TEX39B
OR2M3		Olfactory receptor 2M3	OR2M3P,OR2M6
OR13F1		Olfactory receptor 13F1	
OR10H5		Olfactory receptor 10H5	
PABPC5		Polyadenylate-binding protein 5	PABP5
CENPO		Centromere protein O	ICEN36,MCM21R
BRF2		Transcription factor IIIB 50 kDa subunit	BRFU
ARFGEF2		Brefeldin A-inhibited guanine nucleotide-exchange protein 2	ARFGEP2,BIG2
DDIAS		DNA damage-induced apoptosis suppressor protein	C11orf82,NOXIN
HEPACAM		Hepatic and glial cell adhesion molecule	
KNDC1		Kinase non-catalytic C-lobe domain-containing protein 1	C10orf23,RASGEF2,VKIND,hucep-9
CLEC10A		C-type lectin domain family 10 member A	CLECSF13,CLECSF14,HML
CD248		Endosialin	CD164L1,TEM1
SPRY1		Protein sprouty homolog 1	
ERVMER34-1		Endogenous retroviral envelope protein HEMO	HEMO
CHRND		Acetylcholine receptor subunit delta	ACHRD
CRIP1		Cysteine-rich protein 1	CRIP,CRP1
UNC5B		Netrin receptor UNC5B	P53RDL1,UNC5H2
SMAD5		SMAD family member 5	MADH5
LMTK1		Serine/threonine-protein kinase LMTK1	AATK,AATYK,LMR1
KRTAP20-2		Keratin-associated protein 20-2	KAP20.2
NPBWR2		Neuropeptides B/W receptor type 2	GPR8
PEX6		Peroxisomal ATPase PEX6	PXAAA1
INO80D		INO80 complex subunit D	
ABI3		ABI gene family member 3	NESH
CARNS1		Carnosine synthase 1	ATPGD1
PNLIPRP2		Pancreatic lipase-related protein 2	PLRP2
NGDN		Neuroguidin	C14orf120
MPI		Mannose-6-phosphate isomerase	PMI1
UBN2		Ubinuclein-2	
ATG13		Autophagy-related protein 13	
DTNBP1		Dysbindin	BLOC1S8,My031
MYLK2		Myosin light chain kinase 2, skeletal/cardiac muscle	
PRR36		Proline-rich protein 36	
CNOT11		CCR4-NOT transcription complex subunit 11	C2orf29,C40
FAM90A24		Protein FAM90A24	FAM90A24P
GOLGA7		Golgin subfamily A member 7	GCP16,HDCKB03P
TMEM215		Transmembrane protein 215	
ARL2		ADP-ribosylation factor-like protein 2	
ANKRD29		Ankyrin repeat domain-containing protein 29	
ZNF232		Zinc finger protein 232	ZSCAN11
NPPB		Natriuretic peptides B	
CTCF		Transcriptional repressor CTCF	
HDAC7		Histone deacetylase 7	HDAC7A
GOT1L1		Aspartate aminotransferase, cytoplasmic 2	
PRDM7		Histone-lysine N-methyltransferase PRDM7	PFM4
TRARG1		Trafficking regulator of GLUT4 1	IFITMD3,LOST1,TUSC5
RS1		Retinoschisin	XLRS1
CDC42EP3		Cdc42 effector protein 3	BORG2,CEP3
GTPBP6		Putative GTP-binding protein 6	PGPL
GTF2F2		General transcription factor IIF subunit 2	RAP30
ZNF484		Zinc finger protein 484	
IER2		Immediate early response gene 2 protein	ETR101,PIP92
